playlist,name,name_url,artist,artist_url,album,album_url,year,popularity,album_art,genres,playcount
PEAK PERSIA,Nefrin,https://open.spotify.com/track/0QVj4PojMcqdmTXa5w9yyv,Sattar (Abdulhassan Sattarpour),https://open.spotify.com/artist/3ZmnBPMfv1P05FGbCOS5gJ,Old But Gold Vol. 8,https://open.spotify.com/album/3RoSCeFF4kNKsf07LFry2N,2008,,https://i.scdn.co/image/ab67616d0000b273309182f78afce9c0c0a0f759,['iran'],775
PEAK PERSIA,Ham nafas,https://open.spotify.com/track/64ISMlAMOZ8Dyd9ULGuLgD,Shadmehr Aghili,https://open.spotify.com/artist/3IDPcBP4OoTNvm3b4h46cW,Par-e-Parvaz - Sound Track,https://open.spotify.com/album/6q6C1L9YFWe2aaC3byjD44,2010,,https://i.scdn.co/image/ab67616d0000b2730cc7f68ebe0db36450ca92f5,"['Persian', 'pop', 'Iranian']",19899
PEAK PERSIA,Taghdir,https://open.spotify.com/track/1epASSfShhRArB1UCC4OkH,Shadmehr Aghili,https://open.spotify.com/artist/3IDPcBP4OoTNvm3b4h46cW,Taghdir,https://open.spotify.com/album/3Jll9dN2rNRi31J5s3rPXT,2008,,https://i.scdn.co/image/ab67616d0000b2738533b8bde3a96e4ce3f68598,"['Persian', 'pop', 'Iranian']",19899
PEAK PERSIA,Entekhab,https://open.spotify.com/track/1xOPb1VypItv5TSQiPd1TC,Shadmehr Aghili,https://open.spotify.com/artist/3IDPcBP4OoTNvm3b4h46cW,Tarafdar,https://open.spotify.com/album/2tLGkf1whuUxIifsvqTR1p,2012,,https://i.scdn.co/image/ab67616d0000b2732b9a65e462e6a71e712dd27a,"['Persian', 'pop', 'Iranian']",19899
PEAK PERSIA,Daryaye Maghreb,https://open.spotify.com/track/0VWCuSBJVerPThcGx3bJaQ,Siavash Ghomayshi,https://open.spotify.com/artist/4DKaZIByJZluOmixSYIjjk,Bee Sarzamintar Az Baad - Persian Music,https://open.spotify.com/album/2pZd701bPkIfa9AjdQ3DLM,2003,,https://i.scdn.co/image/1a3c407bb9d1e426ebc3216fb0957a003062b3be,"['Persian', 'persian pop', 'pop']",19646
PEAK PERSIA,Toloo,https://open.spotify.com/track/6YvdgCRsK65530Iu3kTbM9,Siavash Ghomayshi,https://open.spotify.com/artist/4DKaZIByJZluOmixSYIjjk,Farangis,https://open.spotify.com/album/0uDx0Im2KlpSYO2Ifs9sd7,1999,,https://i.scdn.co/image/ab67616d0000b2736d7bb21dff6dabb4ce82d94d,"['Persian', 'persian pop', 'pop']",19646
PEAK PERSIA,Hekayat,https://open.spotify.com/track/7bQA2RRqScRNLBc0KD7yZV,Siavash Ghomayshi,https://open.spotify.com/artist/4DKaZIByJZluOmixSYIjjk,Golden 6 (Persian Music),https://open.spotify.com/album/2keN7DBA9RNKulCWXUkqFj,2011,,https://i.scdn.co/image/ba394841b005ffa317b9d02e44365f109f944225,"['Persian', 'persian pop', 'pop']",19646
PEAK PERSIA,Ghorbat,https://open.spotify.com/track/4ibXzY6Fk5XP7xfe8a1mMp,Siavash Ghomayshi,https://open.spotify.com/artist/4DKaZIByJZluOmixSYIjjk,Khabe Baroon,https://open.spotify.com/album/0Fw8uL1p15rKH5cdaLbsKu,1993,,https://i.scdn.co/image/ab67616d0000b273088929a7ab639dbd7171d4dc,"['Persian', 'persian pop', 'pop']",19646
PEAK PERSIA,Navazesh,https://open.spotify.com/track/2NWoRU0qCSWIlgDxzlt4yK,Siavash Ghomayshi,https://open.spotify.com/artist/4DKaZIByJZluOmixSYIjjk,Navazesh,https://open.spotify.com/album/0w7XR5TRgX7siTQ7ODOmAF,2013,,https://i.scdn.co/image/ab67616d0000b273f8d1a56948abaabfa4b987b1,"['Persian', 'persian pop', 'pop']",19646
PEAK PERSIA,Faseleh,https://open.spotify.com/track/6YYJkfqSojOrSCR9sLMCgU,Siavash Ghomayshi,https://open.spotify.com/artist/4DKaZIByJZluOmixSYIjjk,Neghab - Persian Music,https://open.spotify.com/album/3DpnBoJpZsgIHaVR6OkfFz,2002,,https://i.scdn.co/image/f01a784663b4111ba9e37022c42dad85fef728c6,"['Persian', 'persian pop', 'pop']",19646
PEAK PERSIA,To Baroon Keh Rafty,https://open.spotify.com/track/3kGw6a9LXtP8i9r9BisQ9D,Siavash Ghomayshi,https://open.spotify.com/artist/4DKaZIByJZluOmixSYIjjk,Ragbaar - Persian Music,https://open.spotify.com/album/4Vh3NxxOPQihQZsk6uTKhb,2008,,https://i.scdn.co/image/ab67616d0000b27334111556b9314d68792d29d6,"['Persian', 'persian pop', 'pop']",19646
PEAK PERSIA,Taak,https://open.spotify.com/track/3bhtEyjgAKxdHWEruc8yGr,Siavash Ghomayshi,https://open.spotify.com/artist/4DKaZIByJZluOmixSYIjjk,Taak,https://open.spotify.com/album/3got6ggNSw87pMp0RcsaIW,1993,,https://i.scdn.co/image/ab67616d0000b273436e636c22c8da8fa9a8d90d,"['Persian', 'persian pop', 'pop']",19646
PEAK PERSIA,Baghe Baroon Zadeh,https://open.spotify.com/track/2i1e3CXVw7xE6LJ0Uz0iIj,Siavash Ghomayshi,https://open.spotify.com/artist/4DKaZIByJZluOmixSYIjjk,Taak,https://open.spotify.com/album/3got6ggNSw87pMp0RcsaIW,1993,,https://i.scdn.co/image/ab67616d0000b273436e636c22c8da8fa9a8d90d,"['Persian', 'persian pop', 'pop']",19646
PEAK PERSIA,Alaki,https://open.spotify.com/track/4RQwdyxqen35d7SBNQhJcQ,Siavash Ghomayshi,https://open.spotify.com/artist/4DKaZIByJZluOmixSYIjjk,Yadegari,https://open.spotify.com/album/0Tn5CbYbdTxeHIj2WXnrWF,2011,,https://i.scdn.co/image/ab67616d0000b2734e77b5c8ac8e30cc843273ba,"['Persian', 'persian pop', 'pop']",19646
PEAK PERSIA,Seeb,https://open.spotify.com/track/204h6dgu7hL21PF6Lt572f,Simin Ghanem,https://open.spotify.com/artist/7159gjWBGZLDBKrhH0gQVB,Gollake Cheshat - Persian Music,https://open.spotify.com/album/3SOQfV0uE5IqZbnANNDTOJ,1999,,https://i.scdn.co/image/ab67616d0000b273388719c73dc30482bee3f5e2,"['Iranian', 'female vocalists', 'Persian']",10716
PEAK PERSIA,Az Tou Tanha Shodam,https://open.spotify.com/track/6tXhBS9c2WHIesWcJvFXyX,Simin Ghanem,https://open.spotify.com/artist/7159gjWBGZLDBKrhH0gQVB,Gollake Cheshat - Persian Music,https://open.spotify.com/album/3SOQfV0uE5IqZbnANNDTOJ,1999,,https://i.scdn.co/image/ab67616d0000b273388719c73dc30482bee3f5e2,"['Iranian', 'female vocalists', 'Persian']",10716
PEAK PERSIA,Dele Divaneh,https://open.spotify.com/track/1WXQ9uomtWF0jozTxM64Kq,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,43 Viguen Golden Songs - Persian Music,https://open.spotify.com/album/2yPFOSoSCTnn5z7bvYyhMj,2004,,https://i.scdn.co/image/aa5c8d0c6150125207e3c802cc45f2bd13028368,[],12993
PEAK PERSIA,Bordi Az Yadam,https://open.spotify.com/track/3ag8ZEE7Dn2iEkyspnMBYd,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,43 Viguen Golden Songs - Persian Music,https://open.spotify.com/album/2yPFOSoSCTnn5z7bvYyhMj,2004,,https://i.scdn.co/image/aa5c8d0c6150125207e3c802cc45f2bd13028368,[],12993
PEAK PERSIA,Shoelea,https://open.spotify.com/track/4bHLkFg4xCmam9vZgRetYl,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,The Best Hits Vol 2,https://open.spotify.com/album/31JW8baIfP9Bfr2rFvfuXI,2011,,https://i.scdn.co/image/ab67616d0000b273366d245a058740a049613e8b,[],12993
PEAK PERSIA,Masto Kharaab,https://open.spotify.com/track/0hLfLYHaB3HvnUm2gNUvWZ,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,The Best Hits Vol 3,https://open.spotify.com/album/0IH8Z66YZQtwydDEKbZyJN,2011,,https://i.scdn.co/image/ab67616d0000b27368d9bb1a650f1245de2b5f1f,[],12993
PEAK PERSIA,Gole Sorkh,https://open.spotify.com/track/2IPMi6FzZAHoAwJGJTCDKQ,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,Best Of 70's Persian Music Vol 2,https://open.spotify.com/album/2TWYiH9W26OJo9vENCQf53,2005,,https://i.scdn.co/image/8231d6685f632436487692d1835b2d7f7fde7ac5,[],12993
PEAK PERSIA,shokoufeha,https://open.spotify.com/track/5Gr4QJSRtahCc67OalfvrE,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,Best of Viguen - Persian Music,https://open.spotify.com/album/68ymmUzuxRn4yDlJ6sVJpf,2006,,https://i.scdn.co/image/d77dc3914de31295bd371ebbab89a618f63c0ec0,[],12993
PEAK PERSIA,Mara Beboos,https://open.spotify.com/track/5hjtTSHONFzJOmHQ30RSO0,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,Beyade Tehran - Persian Music,https://open.spotify.com/album/01oWPvJGPOWKGMfaLrteff,1997,,https://i.scdn.co/image/ab67616d0000b27320e87f5682a2c205f7e12b3e,[],12993
PEAK PERSIA,Mahtaab,https://open.spotify.com/track/6q123C1dQi9kpgxhjedDfM,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,Mahtaab,https://open.spotify.com/album/7wnmhKFyBN3PBYLaN7WeOL,1987,,https://i.scdn.co/image/ab67616d0000b273f62ecb170b69b1f41ad6a018,[],12993
PEAK PERSIA,Gharigh,https://open.spotify.com/track/2ZQoeQ3KNyVnfHr5wx9jic,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,Mahtaab,https://open.spotify.com/album/7wnmhKFyBN3PBYLaN7WeOL,1987,,https://i.scdn.co/image/ab67616d0000b273f62ecb170b69b1f41ad6a018,[],12993
PEAK PERSIA,Asbe Sefid - Pouran,https://open.spotify.com/track/37zXHAMU2gyYh0yTq0gVz1,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,Viguen [Ahanghaye Do Sedaiy],https://open.spotify.com/album/0gwpxZS1Ppl0kvvtrm3zZ2,1985,,https://i.scdn.co/image/ab67616d0000b27323173fb92e989cedac7d15a1,[],12993
PEAK PERSIA,Biya Biya - Elahe,https://open.spotify.com/track/5jqcwVj4qQCu976zpErYBt,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,Viguen [Ahanghaye Do Sedaiy],https://open.spotify.com/album/0gwpxZS1Ppl0kvvtrm3zZ2,1985,,https://i.scdn.co/image/ab67616d0000b27323173fb92e989cedac7d15a1,[],12993
PEAK PERSIA,Shane - Pouran,https://open.spotify.com/track/6UJWCEP3ISUAbQSm5Gc1td,Viguen,https://open.spotify.com/artist/0cuFX3PhgtIqQDKPLCL854,Viguen [Ahanghaye Do Sedaiy],https://open.spotify.com/album/0gwpxZS1Ppl0kvvtrm3zZ2,1985,,https://i.scdn.co/image/ab67616d0000b27323173fb92e989cedac7d15a1,[],12993
PEAK PERSIA,Zendegi,https://open.spotify.com/track/69uC2LAUIBXKXwOC9f699V,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Ezzat Ziad,https://open.spotify.com/album/49PtslD3IM9ClyiNRjIhgD,2016,,https://i.scdn.co/image/ab67616d0000b273b26b3e3d9dbc3346ecebab89,"['Persian', 'Iranian', 'persian rock']",8622
PEAK PERSIA,Shaparak (feat. Ajam),https://open.spotify.com/track/3ztCb0ONj2br2XPRLvWY24,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Ezzat Ziad,https://open.spotify.com/album/49PtslD3IM9ClyiNRjIhgD,2016,,https://i.scdn.co/image/ab67616d0000b273b26b3e3d9dbc3346ecebab89,"['Persian', 'Iranian', 'persian rock']",8622
PEAK PERSIA,Hamin Alaan,https://open.spotify.com/track/4RPQOM9IUBM1f03c5sFkn1,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Hamin Alaan,https://open.spotify.com/album/3nagn2oaac2pY55Gt9aIhU,2022,,https://i.scdn.co/image/ab67616d0000b2736f0bd261b65d52289df21bcb,"['Persian', 'Iranian', 'persian rock']",8622
PEAK PERSIA,Rosva,https://open.spotify.com/track/4WTBHUPCCtiQS2i3bjWuoo,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Kahrobaye Arezou,https://open.spotify.com/album/7EtM0KFSagtaea24sNwetC,2022,,https://i.scdn.co/image/ab67616d0000b2739cd5dc44631558fd67f788af,"['Persian', 'Iranian', 'persian rock']",8622
PEAK PERSIA,Hamin Alan,https://open.spotify.com/track/0TVNpvVC7GUkldb9FzShni,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Kahrobaye Arezou,https://open.spotify.com/album/7EtM0KFSagtaea24sNwetC,2022,,https://i.scdn.co/image/ab67616d0000b2739cd5dc44631558fd67f788af,"['Persian', 'Iranian', 'persian rock']",8622
PEAK PERSIA,Ostekhoon,https://open.spotify.com/track/3VQfTIJGTsc7eT5kx4ozuT,127,https://open.spotify.com/artist/55zgTrm0JBRzarhIzKaPPf,Khal Punk,https://open.spotify.com/album/22OFFn5lkx3A8R0806z5T4,2008,,https://i.scdn.co/image/ab67616d0000b273aa8ad0964422a488f8dc7007,"['Persian', 'persian rock', 'nu jazz']",7912
PEAK PERSIA,Khosro-e Khooban,https://open.spotify.com/track/0KIlBDNTP5SsUXmbDEo5ZY,127,https://open.spotify.com/artist/55zgTrm0JBRzarhIzKaPPf,Khal Punk,https://open.spotify.com/album/22OFFn5lkx3A8R0806z5T4,2008,,https://i.scdn.co/image/ab67616d0000b273aa8ad0964422a488f8dc7007,"['Persian', 'persian rock', 'nu jazz']",7912
PEAK PERSIA,You Prat,https://open.spotify.com/track/1qVqnrrhqazKHKbbKhbNMf,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Mr Mean,https://open.spotify.com/album/5sHpEzxyL9ERGszjLaS4jC,2013,,https://i.scdn.co/image/ab67616d0000b2734b395efef8c6e601ec7da86c,"['Persian', 'Iranian', 'persian rock']",8622
PEAK PERSIA,Oh Love,https://open.spotify.com/track/1yWullFxmj8yG8dJHyTnqJ,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Mr Mean,https://open.spotify.com/album/5sHpEzxyL9ERGszjLaS4jC,2013,,https://i.scdn.co/image/ab67616d0000b2734b395efef8c6e601ec7da86c,"['Persian', 'Iranian', 'persian rock']",8622
PEAK PERSIA,Panahandeh,https://open.spotify.com/track/5dvEHkqlIA0mFm9RrH7w7G,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Of Love and Other Evils,https://open.spotify.com/album/7GMaBaFesoZru31kYCOtKt,2019,,https://i.scdn.co/image/ab67616d0000b2738c32c7f5471d07269ac7492a,"['Persian', 'Iranian', 'persian rock']",8622
PEAK PERSIA,Kojaie,https://open.spotify.com/track/4gZneJ2JYLTJDqaBqUwdeN,Mohsen Chavoshi,https://open.spotify.com/artist/2IYl0pVatTl6O2d1CQj6GQ,Shahrzad,https://open.spotify.com/album/0VqfeDXw6AiMv5jNvmRJ1o,2018,,https://i.scdn.co/image/ab67616d0000b273b11fa9e0f8b06ca85ad58d0b,"['mohsen chavoshi', 'pop', 'rock']",17324
PEAK PERSIA,Rock Entehari (Azzizam),https://open.spotify.com/track/5VLAlqtb43MUGLIRzKMN9j,127,https://open.spotify.com/artist/55zgTrm0JBRzarhIzKaPPf,Pop Emergency,https://open.spotify.com/album/0Gjo42NcS5RpiMVvwld631,2011,,https://i.scdn.co/image/ab67616d0000b273f9c673ef4a0707e9e0354b0b,"['Persian', 'persian rock', 'nu jazz']",7912
PEAK PERSIA,Fereshteha,https://open.spotify.com/track/4KBrrIeGKQTmrvTrpC5O2t,Kiosk,https://open.spotify.com/artist/42o3S5oDd4Q4YyMNRmN5oS,Sweet Destiny,https://open.spotify.com/album/0u2XdyHYqkan94vQmLJbFN,2021,,https://i.scdn.co/image/ab67616d0000b2735a5e4b5cc604036d3155b9b0,"['rock', 'blues', 'Persian']",27383
PEAK PERSIA,Oono Nadidi,https://open.spotify.com/track/7shajIxBeuZ1DhY7HWCaEb,Kiosk,https://open.spotify.com/artist/42o3S5oDd4Q4YyMNRmN5oS,Parallel Establishments,https://open.spotify.com/album/7zUVQx386Hphq8v0Dp0A01,2013,,https://i.scdn.co/image/ab67616d0000b273937c0aaedc5215efe350b1d7,"['rock', 'blues', 'Persian']",27383
PEAK PERSIA,Eshghe Sorat,https://open.spotify.com/track/18gpoTN7SqDjpfpzHZGxNY,Kiosk,https://open.spotify.com/artist/42o3S5oDd4Q4YyMNRmN5oS,Eshghe Sorat (Amor De La Velocidad),https://open.spotify.com/album/3VBJJoIJCvqnmOUbwuDg7v,2007,,https://i.scdn.co/image/ab67616d0000b2739a36df50305b5c5858b6997d,"['rock', 'blues', 'Persian']",27383
PEAK PERSIA,To Kojaee,https://open.spotify.com/track/7agOU6caaneaUDOHwUhmuK,Kiosk,https://open.spotify.com/artist/42o3S5oDd4Q4YyMNRmN5oS,Eshghe Sorat (Amor De La Velocidad),https://open.spotify.com/album/3VBJJoIJCvqnmOUbwuDg7v,2007,,https://i.scdn.co/image/ab67616d0000b2739a36df50305b5c5858b6997d,"['rock', 'blues', 'Persian']",27383
PEAK PERSIA,yarom bia,https://open.spotify.com/track/1JMya4S1sgn0NqthGkiRuJ,Kiosk,https://open.spotify.com/artist/42o3S5oDd4Q4YyMNRmN5oS,bagh e vahsh e jahani (Global Zoo),https://open.spotify.com/album/2sTp3LeIK4P8NeRlzic5oG,2008,,https://i.scdn.co/image/ab67616d0000b27303406429b223b99be816ff18,"['rock', 'blues', 'Persian']",27383
PEAK PERSIA,Adam,https://open.spotify.com/track/3Q09KeSz0XS9h5ns2hH8Eo,Daal Band,https://open.spotify.com/artist/5BmZFKfOtJ5uhZd4FZFA2U,Adam,https://open.spotify.com/album/1jwNRJaIBToIk9R0IRqwVq,2019,,https://i.scdn.co/image/ab67616d0000b2739cec82815b0b62f5631305d7,"['Persian', 'folk', 'Fusion']",4457
PEAK PERSIA,Adineh,https://open.spotify.com/track/3qdKqXvvDV0rC9XNp8JY85,Chaartaar,https://open.spotify.com/artist/3juum1Huev3gBqWuTfHzML,Adineh,https://open.spotify.com/album/5FVfDCesIzXiw6W4B1IgzO,2018,,https://i.scdn.co/image/ab67616d0000b273d424ad1cc4fd7e112be1b621,"['Persian', 'All', 'electronic']",6735
PEAK PERSIA,Ayene,https://open.spotify.com/track/2ZktyX6IQJFyobo9kb7V6t,Navid Arbabian,https://open.spotify.com/artist/7eqG9RWRnH6ycS2axPUSl4,Ayene,https://open.spotify.com/album/348sQa9GLK1fKsW0MCuJHy,2019,,https://i.scdn.co/image/ab67616d0000b2733da75c5ba9592f399b72ad54,"['persian rock', 'indie rock']",755
PEAK PERSIA,Ashoobam,https://open.spotify.com/track/7nJF0zJut6a5bfdq4GE7w6,Chaartaar,https://open.spotify.com/artist/3juum1Huev3gBqWuTfHzML,Baaraan Toee,https://open.spotify.com/album/5tjFvzl6O9bMP3fUObU208,2014,,https://i.scdn.co/image/ab67616d0000b273b1729e576f27e75493a86b81,"['Persian', 'All', 'electronic']",6735
PEAK PERSIA,Hendeseh,https://open.spotify.com/track/2Wt4DrkuwKts8bTuhBInPO,Chaartaar,https://open.spotify.com/artist/3juum1Huev3gBqWuTfHzML,Baaraan Toee,https://open.spotify.com/album/5tjFvzl6O9bMP3fUObU208,2014,,https://i.scdn.co/image/ab67616d0000b273b1729e576f27e75493a86b81,"['Persian', 'All', 'electronic']",6735
PEAK PERSIA,Baaraan Toee,https://open.spotify.com/track/2rtP16t5jw1pn4ZqR3fH76,Chaartaar,https://open.spotify.com/artist/3juum1Huev3gBqWuTfHzML,Baaraan Toee,https://open.spotify.com/album/5tjFvzl6O9bMP3fUObU208,2014,,https://i.scdn.co/image/ab67616d0000b273b1729e576f27e75493a86b81,"['Persian', 'All', 'electronic']",6735
PEAK PERSIA,Begoo Ke Zendeim,https://open.spotify.com/track/2TCy99IHx9aaU0wszaETNX,Chaartaar,https://open.spotify.com/artist/3juum1Huev3gBqWuTfHzML,Begoo Ke Zendeim,https://open.spotify.com/album/6CsPhGcn3MUvsmIJiFIbcr,2019,,https://i.scdn.co/image/ab67616d0000b27380963fb6f6a82417d788d8ab,"['Persian', 'All', 'electronic']",6735
PEAK PERSIA,Khooneye Ma,https://open.spotify.com/track/6uJREg38Kh42NdHswq67VH,Marjan Farsad,https://open.spotify.com/artist/5sGy7zfcUWYPh3wHbyz4fn,Blue Flowers,https://open.spotify.com/album/7mNNg5DVEW2SgBr4pGWAW6,2014,,https://i.scdn.co/image/ab67616d0000b2739018547b9687723882b63d33,"['singer-songwriter', 'iran', 'indie']",13023
PEAK PERSIA,Afsaneh,https://open.spotify.com/track/0BPwqmbJ9xaFfWqNFKVPtv,Marjan Farsad,https://open.spotify.com/artist/5sGy7zfcUWYPh3wHbyz4fn,Blue Flowers,https://open.spotify.com/album/7mNNg5DVEW2SgBr4pGWAW6,2014,,https://i.scdn.co/image/ab67616d0000b2739018547b9687723882b63d33,"['singer-songwriter', 'iran', 'indie']",13023
PEAK PERSIA,Royaha,https://open.spotify.com/track/1iR5s3ZnJjUfkIe7nbjcSw,Marjan Farsad,https://open.spotify.com/artist/5sGy7zfcUWYPh3wHbyz4fn,Blue Flowers,https://open.spotify.com/album/7mNNg5DVEW2SgBr4pGWAW6,2014,,https://i.scdn.co/image/ab67616d0000b2739018547b9687723882b63d33,"['singer-songwriter', 'iran', 'indie']",13023
PEAK PERSIA,Boom Boom My Heart,https://open.spotify.com/track/3fjkyYbkht8kgOef2VBMLc,Abdi Ohadi,https://open.spotify.com/artist/1WT4pFhBBoV69eNc01vsyJ,Blue Man,https://open.spotify.com/album/4cryws7dRAYkOOGwbnNEZi,2019,,https://i.scdn.co/image/ab67616d0000b273b15b06d93af4c6f23bc857a0,"['indie', 'rock', 'alternative']",229
PEAK PERSIA,Naghsh e To Roo ye Aab,https://open.spotify.com/track/274YIbkAScIjW3699CQtxd,Eendo,https://open.spotify.com/artist/6jCwWmmC5b4fF2y0OOP6g8,Bord o Baakht,https://open.spotify.com/album/1VGqtx0g4uo3tsSHsuIHsH,2011,,https://i.scdn.co/image/ab67616d0000b273f03d9e9accacd436ad8a344f,"['jazz', 'Persian', 'Iranian']",5422
PEAK PERSIA,Daghtarin Teshnegi,https://open.spotify.com/track/0kMVNh7OJPhfCl5qDBFvPl,Milad Derakhshni,https://open.spotify.com/artist/4uIh2Jo3LJiwUhw0pb8blf,Daghtarin Teshnegi,https://open.spotify.com/album/79qUk66Eqx70RTHtS5md50,2019,,https://i.scdn.co/image/ab67616d0000b273efc8cffbbd9179b9d050cae0,[],98
PEAK PERSIA,Daricheh - Original Mix,https://open.spotify.com/track/5EOjzJeymS3BN0s8CwTJBz,Chaartaar,https://open.spotify.com/artist/3juum1Huev3gBqWuTfHzML,Daricheh,https://open.spotify.com/album/59thjwAGAzYBq5qFqHXzXF,2015,,https://i.scdn.co/image/ab67616d0000b273528703316d18d903a715d98f,"['Persian', 'All', 'electronic']",6735
PEAK PERSIA,Since You've Been Gone,https://open.spotify.com/track/3Jvk5Izsxvx8dldUIrCLcL,King Raam,https://open.spotify.com/artist/01xUafSGlkbklhhimae66R,A Day & a Year,https://open.spotify.com/album/0takTMFoPGnNDlNkvLLhKt,2015,,https://i.scdn.co/image/ab67616d0000b2739d36d0f34bca887ade726d73,"['alternative', 'rock', 'singer-songwriter']",13237
PEAK PERSIA,Sarnevesht/ Destiny,https://open.spotify.com/track/5ZqUVWXsWSnkGHOZXno9As,Naser Montazeri,https://open.spotify.com/artist/2HztaebdeinYGoC9kxjKki,The Days Bygone/ Roozoon e Raftah,https://open.spotify.com/album/7gyrdLUk3GJAAW342nFGAC,2012,,https://i.scdn.co/image/ab67616d0000b27350d98126d8e97a57442908a8,"['folk', 'guitar', 'indie']",1037
PEAK PERSIA,Deng,https://open.spotify.com/track/2n4LuAhphYk4TO7A9aUNoV,Mahya Hamedi,https://open.spotify.com/artist/7bL7lSUuGeAaWCHYwbvtqz,Deng,https://open.spotify.com/album/5Fwmw62bYlhTUl6R1wPPPL,2020,,https://i.scdn.co/image/ab67616d0000b273fc5f3fb70430c9373a98373b,"['female vocalist', 'Persian', 'Iranian']",1069
PEAK PERSIA,Farda Soraghe Man Bia (feat. Mohsen Namjoo),https://open.spotify.com/track/6LkLwiyPVzvD8FdAQRmUDm,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Ezzat Ziad,https://open.spotify.com/album/49PtslD3IM9ClyiNRjIhgD,2016,,https://i.scdn.co/image/ab67616d0000b273b26b3e3d9dbc3346ecebab89,"['Persian', 'Iranian', 'persian rock']",8622
PEAK PERSIA,Into My Arms - Live at Bakehouse,https://open.spotify.com/track/2R4hFqa4B31NY1MhDnO1Ib,Gelareh Pour,https://open.spotify.com/artist/61UOatVA3U2qYXoA3cNipi,Gelareh Pour's Garden (Live at Bakehouse),https://open.spotify.com/album/38rKzldaO8ID83NYWYdtKq,2020,,https://i.scdn.co/image/ab67616d0000b273e4c024be42a07032690848fe,"['singer-songwriter', 'vocal', 'Persian']",689
PEAK PERSIA,The Hunter (Shekarchi) (feat. Esfand & Shara),https://open.spotify.com/track/6noNjkbOStDEEY1xi5NnGa,King Raam,https://open.spotify.com/artist/01xUafSGlkbklhhimae66R,The Hunter (Shekarchi) (feat. Esfand & Shara) - Single,https://open.spotify.com/album/4eNpJL0oQ6DGPrO5NFHG91,2011,,https://i.scdn.co/image/ab67616d0000b273a71d1dffd8053d558a379954,"['alternative', 'rock', 'singer-songwriter']",13237
PEAK PERSIA,Aseman Ham Zamin Mikhord,https://open.spotify.com/track/05cbDlQmYO3DM0Ru4Zu0Jv,Chaartaar,https://open.spotify.com/artist/3juum1Huev3gBqWuTfHzML,Jaddeh Miraghsad,https://open.spotify.com/album/2ZRJ2E2UEBOB5aJm1yTDE3,2015,,https://i.scdn.co/image/ab67616d0000b27349e0e48bc4022c3a18974415,"['Persian', 'All', 'electronic']",6735
PEAK PERSIA,Leaving and Passing By,https://open.spotify.com/track/7vGJFs49z0ndTc18gw2uxm,Bomrani,https://open.spotify.com/artist/1E1jUKktEqVhVfJ79nzqKy,Leaving And Passing By,https://open.spotify.com/album/4gIacm3Aqmq9UX4kFN5gvn,2017,,https://i.scdn.co/image/ab67616d0000b273073a49c7624a724993c06694,"['Iranian', 'blues', 'iran']",6881
PEAK PERSIA,Marze Por Gohar,https://open.spotify.com/track/4ZcF5IjGGRJeELyUg1ySp8,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Marze Por Gohar,https://open.spotify.com/album/7Mq6heME1F5wtMRHSdO3sS,2020,,https://i.scdn.co/image/ab67616d0000b273df7da9e3e5405453b551e810,"['Persian', 'Iranian', 'persian rock']",8622
PEAK PERSIA,Prelude,https://open.spotify.com/track/0KSRLfbAW9YDlxzgzkklNW,Ali Azimi,https://open.spotify.com/artist/47w4VyWVolZiXYnFt0wqr9,Mr Mean,https://open.spotify.com/album/5sHpEzxyL9ERGszjLaS4jC,2013,,https://i.scdn.co/image/ab67616d0000b2734b395efef8c6e601ec7da86c,"['Persian', 'Iranian', 'persian rock']",8622
